date,channel_id,views,likes,comments,shares,subscribers_gained,estimated_revenue,avg_view_pct,avg_view_duration
2026-08-04,UCbnCFV5_c-nGiEQN1anEO5A,178,3,0,1,1,0.113,8.72,158.57
2026-08-04,UCc-V01UlW1n8eGLpATLA5gw,26679,205,11,72,119,49.695,8.16,342.35
2026-08-04,UCctSzoeee7KCnR84dZ6IO7w,1136,10,0,5,3,3.413,15.75,268.7
2026-08-04,UCdtOFTQ1GVPKzvOYsi1ApIw,16021,193,10,25,59,27.287,14.28,310.53
2026-08-04,UCeVTtB1kN607CxFrFkiqjgQ,5350,45,2,8,11,9.339,25.24,248.72
2026-08-04,UCf3lAEw_WPtcgHMUVAunzSw,7648,106,5,7,31,10.65,22.09,261.59
2026-08-04,UChhBhc7qJ42rgzAIPe9z6Cg,1425,12,0,0,8,0.377,14.41,177.3
2026-08-04,UCk2O5vfW3c_W5YWQ_BoD1Ug,482296,4354,15,136,656,36.436,65.54,50.43
2026-08-04,UCm3RYOItKT_P0-oRCkkSMZw,42919,269,5,25,152,19.235,19.34,175.13
2026-08-04,UCnwjt6PgkKuZC4S1A0yTOFQ,38518,604,3,42,109,31.734,28.56,262.44
2026-08-04,UCsbnInDepLdq6o781WVZ-5g,20470,210,4,19,62,13.297,27.93,185.09
2026-08-04,UCvfQU0Npb-ve-LxUlaAN1GA,7903,65,15,11,24,0.0,11.63,154.64
2026-08-04,UCx08xHWVSQIiujaTJb8HWYg,523,6,0,0,0,0.0,17.29,35.21
2026-08-04,UCxfDVRNK6SoN59v_t3ZJ33A,20888,382,0,16,69,13.239,31.97,191.28
2026-08-04,UCxhHKduxLRNAOC_GUHPPf1Q,35150,258,7,36,88,82.694,11.05,277.87
2026-08-04,UCxxl4xdZZqRSSz2VfnFBhwA,14459,162,2,41,39,20.538,24.22,279.22
2026-08-05,UC01rTYtA_UsuZ5wzxnyHFcg,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC0GVHmLgrxE2SS8F0C19JVg,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC2IjY1Gm6b7pYp-vMJ2R9ig,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC49-b-BhbYoG54YNkwmzg8w,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC77WdDKy6cbCxZkC46eaudA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC80LfoIH6FrzHTm6lXTWCKQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC82nFsZOjs5Tr96upPPq9Ww,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UC8gDq5ENmiVuJZIVsiZbQ8g,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCAkSxwl8Lbk2hBXAAfsEFTA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCEFB0gMdnD1NyiZaedHg2hQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCHONLLEtQ4f9yoqa1BWlhSg,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCIg97fCjw1HnS8vPqwiHLGA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCL_RZ1IidYQkVQxfimfnPSQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCMGKZD9ggu_Pfo4dkL47cXQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCSlOhfr5f-RPRP50yRri1uA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCT7ZxKrKqxBvAODr8h_ODkA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCZem4a64VnhfA4CBw9vM2bg,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCc-V01UlW1n8eGLpATLA5gw,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCdtOFTQ1GVPKzvOYsi1ApIw,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCeVTtB1kN607CxFrFkiqjgQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCf3lAEw_WPtcgHMUVAunzSw,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCk2O5vfW3c_W5YWQ_BoD1Ug,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCm3RYOItKT_P0-oRCkkSMZw,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCnwjt6PgkKuZC4S1A0yTOFQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCsbnInDepLdq6o781WVZ-5g,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCvfQU0Npb-ve-LxUlaAN1GA,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCxfDVRNK6SoN59v_t3ZJ33A,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCxhHKduxLRNAOC_GUHPPf1Q,0,0,0,0,0,0.0,0.0,0.0
2026-08-05,UCxxl4xdZZqRSSz2VfnFBhwA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC01rTYtA_UsuZ5wzxnyHFcg,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC0GVHmLgrxE2SS8F0C19JVg,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC2IjY1Gm6b7pYp-vMJ2R9ig,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC49-b-BhbYoG54YNkwmzg8w,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC77WdDKy6cbCxZkC46eaudA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC80LfoIH6FrzHTm6lXTWCKQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC82nFsZOjs5Tr96upPPq9Ww,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UC8gDq5ENmiVuJZIVsiZbQ8g,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCAkSxwl8Lbk2hBXAAfsEFTA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCEFB0gMdnD1NyiZaedHg2hQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCHONLLEtQ4f9yoqa1BWlhSg,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCIg97fCjw1HnS8vPqwiHLGA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCL_RZ1IidYQkVQxfimfnPSQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCMGKZD9ggu_Pfo4dkL47cXQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCSlOhfr5f-RPRP50yRri1uA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCT7ZxKrKqxBvAODr8h_ODkA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCZem4a64VnhfA4CBw9vM2bg,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCc-V01UlW1n8eGLpATLA5gw,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCdtOFTQ1GVPKzvOYsi1ApIw,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCeVTtB1kN607CxFrFkiqjgQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCf3lAEw_WPtcgHMUVAunzSw,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCk2O5vfW3c_W5YWQ_BoD1Ug,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCm3RYOItKT_P0-oRCkkSMZw,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCnwjt6PgkKuZC4S1A0yTOFQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCsbnInDepLdq6o781WVZ-5g,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCvfQU0Npb-ve-LxUlaAN1GA,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCxfDVRNK6SoN59v_t3ZJ33A,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCxhHKduxLRNAOC_GUHPPf1Q,0,0,0,0,0,0.0,0.0,0.0
2026-08-06,UCxxl4xdZZqRSSz2VfnFBhwA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC01rTYtA_UsuZ5wzxnyHFcg,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC0GVHmLgrxE2SS8F0C19JVg,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC2IjY1Gm6b7pYp-vMJ2R9ig,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC49-b-BhbYoG54YNkwmzg8w,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC77WdDKy6cbCxZkC46eaudA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC80LfoIH6FrzHTm6lXTWCKQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC82nFsZOjs5Tr96upPPq9Ww,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UC8gDq5ENmiVuJZIVsiZbQ8g,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCAkSxwl8Lbk2hBXAAfsEFTA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCEFB0gMdnD1NyiZaedHg2hQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCHONLLEtQ4f9yoqa1BWlhSg,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCIg97fCjw1HnS8vPqwiHLGA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCL_RZ1IidYQkVQxfimfnPSQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCMGKZD9ggu_Pfo4dkL47cXQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCSlOhfr5f-RPRP50yRri1uA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCT7ZxKrKqxBvAODr8h_ODkA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCZem4a64VnhfA4CBw9vM2bg,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCc-V01UlW1n8eGLpATLA5gw,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCdtOFTQ1GVPKzvOYsi1ApIw,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCf3lAEw_WPtcgHMUVAunzSw,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCk2O5vfW3c_W5YWQ_BoD1Ug,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCm3RYOItKT_P0-oRCkkSMZw,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCnwjt6PgkKuZC4S1A0yTOFQ,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCsbnInDepLdq6o781WVZ-5g,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCvfQU0Npb-ve-LxUlaAN1GA,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCxfDVRNK6SoN59v_t3ZJ33A,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCxhHKduxLRNAOC_GUHPPf1Q,0,0,0,0,0,0.0,0.0,0.0
2026-08-07,UCxxl4xdZZqRSSz2VfnFBhwA,0,0,0,0,0,0.0,0.0,0.0
